mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
863	java.nio.DirectDoubleBufferU	-0.20899086	0.21599571	0.25157386	0.40690657	0.1810561	-0.889042	-0.31008035	-0.20020387	-0.4413985	0.008414071	0.18991041	0.059466746	-0.20512807	-0.24081	-0.9287478	-0.06731219	-0.09900398	-0.06614727	-0.005561539	0.012711732	0.4071334	0.23676676	0.15164281	0.063646205	-0.25860232	0.11160748	-1.0275961	0.40800232	-0.036966454	-0.522364	0.06154251	-0.0801336	27
864	java.nio.DirectFloatBufferRS	-0.2833014	-0.0783569	0.19678636	0.2577649	0.06953602	-0.85658	0.37842417	-0.20155312	-0.33842728	-0.09328271	0.16797873	-0.23333533	-0.15120557	-0.3613972	-0.5336556	-0.25004467	-0.14222458	-0.05120474	0.1255442	0.13942006	0.74314797	-0.041004952	0.038227133	0.41988984	-0.68782794	-0.1233461	-0.82620364	0.7910161	0.091737874	-0.21141787	0.4641629	0.27757043	27
865	java.nio.DirectFloatBufferRU	-0.43379274	0.032126226	0.094449826	0.3763633	-0.087473035	-0.9129552	0.19276501	-0.32062054	-0.22959165	0.055319455	0.37348646	-0.22489299	-0.23308724	-0.36967614	-0.26619658	-0.051110495	-0.27401292	-0.1841284	0.07197343	0.14373201	0.7892477	0.08583205	0.034181383	0.22984402	-0.602472	-0.014654795	-0.6755315	0.59043825	-0.05800975	-0.50429165	0.35601327	0.18082595	27
866	java.nio.DirectFloatBufferS	-0.29653934	0.034731068	0.19152328	0.24210636	0.05325434	-0.82119024	0.32791552	-0.21007073	-0.37588537	-0.033921994	0.24767238	-0.29888207	-0.028968168	-0.4320221	-0.6001239	-0.1295347	-0.1855832	-0.2682474	0.16094068	0.0030806686	0.6644323	-0.054443873	0.2362457	0.43040618	-0.5633574	0.13036732	-0.94990194	0.77703923	0.06366085	-0.20618068	0.43988207	0.2774255	27
867	java.nio.DirectFloatBufferU	-0.49641064	0.14106017	0.21242307	0.2579158	-0.09797102	-0.99205625	0.24370693	-0.19285645	-0.2915593	0.10103122	0.39400405	-0.13645713	-0.1611828	-0.26400927	-0.2074678	-0.16089465	-0.44706392	-0.13334313	-0.05612459	0.31809652	0.818568	0.11658326	-0.040029183	0.3524393	-0.69797057	0.060083855	-0.77851707	0.59223557	-0.047158573	-0.51865506	0.46134588	0.09317922	27
868	java.nio.DirectIntBufferRS	-0.44786844	0.004655509	0.5481302	0.061772704	0.38267407	-0.9713144	-0.06288276	-0.36173025	-0.5322604	0.07489736	0.31590527	0.3216579	-0.26716718	-0.2464634	-0.44038352	-0.08894817	-0.07572026	0.13503672	0.30432823	0.0814726	0.93173224	0.2661796	-0.23280878	0.0013166288	-0.3689647	0.08939071	-0.8351489	0.2566038	-0.12919095	-0.15252009	0.18628728	0.05412462	27
869	java.nio.DirectIntBufferRU	-0.15975954	0.2344214	0.45977277	0.19792219	0.5242976	-0.87559533	-0.044419788	-0.4451021	-0.5278047	-0.101161785	0.15922363	0.281854	-0.12297004	-0.33937833	-0.500008	-0.07901856	-0.2959279	0.12319081	0.19003882	0.112344645	0.8029519	0.45829916	-0.2008982	0.08008596	-0.506209	0.11434593	-0.846045	0.3758582	-0.17417665	-0.20789172	0.14741437	-0.28893846	27
870	java.nio.DirectIntBufferS	-0.41251847	0.08087752	0.68843937	0.24459544	0.46243834	-0.79793394	-0.32154155	-0.34294438	-0.45921117	0.12826458	0.31539097	0.2931658	-0.13389444	-0.27401286	-0.5052598	-0.06500058	-0.0706415	0.03473621	0.25819477	0.109277844	0.81333596	0.25402698	-0.092738345	0.05423262	-0.305391	0.023714665	-0.90938133	0.13434336	-0.040844433	-0.12004797	0.14058082	0.039936233	27
871	java.nio.DirectIntBufferU	-0.15342982	0.113272555	0.25900987	0.31815174	0.49302667	-0.7816371	-0.035947356	-0.40535688	-0.47493654	-0.17967166	0.13987198	0.21830428	-0.34408325	-0.40684667	-0.73598856	-0.01841653	-0.30062625	0.19051397	0.40077987	0.060864393	0.88888824	0.31862703	-0.14177883	0.14459549	-0.4761543	0.13327254	-0.7879719	0.45356935	0.044836834	-0.14758226	0.21426904	-0.1915119	27
872	java.nio.DirectLongBufferRS	-0.3889104	0.40116915	0.20763665	0.52004075	0.028057462	-0.7995067	-0.38340348	-0.07670686	-0.33519396	0.16483681	0.38911417	-0.035358317	-0.09735524	-0.4189564	-0.38844007	-0.16572094	-0.21092299	0.10926348	0.08001627	-0.034432974	0.9132062	0.2249727	0.03222429	0.09363919	0.0038075957	0.5526338	-0.8208351	0.4934578	-0.17758924	-0.16606727	0.22842364	0.22321683	27
873	java.nio.DirectLongBufferRU	-0.17323832	0.44322053	0.18677148	0.5093369	0.044265844	-0.83179384	-0.16446935	-0.3676744	-0.47604993	0.16848327	0.32905388	-0.02632135	-0.093741365	-0.31924126	-0.46440718	-0.23628043	-0.026571294	0.19132437	0.07465037	0.102775134	0.91916245	0.42366326	-0.026464723	0.06093283	-0.22382931	0.58848053	-0.6471746	0.5049936	-0.2466328	-0.18307012	0.25569093	0.196358	27
874	java.nio.DirectLongBufferS	-0.31627524	0.4276258	0.33958775	0.5539289	0.0023422341	-0.8638682	-0.40444753	0.007324153	-0.2257907	0.01448937	0.4243254	-0.01427225	-0.1535473	-0.58677024	-0.4475997	-0.17457004	-0.25359184	0.08050569	0.12946428	0.022827258	0.7913149	0.36809066	-0.09833713	0.15730058	-0.09909342	0.42450747	-0.82237726	0.66562015	-0.4055969	-0.062124975	0.19442503	0.2885982	27
875	java.nio.DirectLongBufferU	-0.23055875	0.4901553	0.20966256	0.6634536	0.08268549	-0.7734435	-0.26594484	-0.32473612	-0.34772483	0.088526964	0.38158077	-0.08367012	0.055803325	-0.31488857	-0.42446402	-0.32583204	-0.21508567	0.12514116	0.025319733	0.30700633	0.89114815	0.37426615	0.057912864	0.22999643	-0.21048234	0.67712873	-0.60206026	0.52380127	-0.09193033	-0.17949997	0.29070172	0.11215505	27
876	java.nio.DirectShortBufferRS	-0.23756467	0.44762897	0.49999288	0.19858728	-0.0036960074	-0.5286693	0.008556502	-0.4502729	-0.5346349	-0.11154126	0.6611296	0.30177447	-0.13692592	-0.26282743	-0.21407492	-0.18570198	-0.022816414	-0.28601834	0.15237077	-0.336213	0.8193903	0.2770589	0.09993967	-0.1053865	-0.31471092	-0.02033442	-1.1283342	0.6027619	-0.0536674	-0.5467967	0.045443375	0.0021588688	27
877	java.nio.DirectShortBufferRU	-0.1999285	0.3232474	0.13961112	0.56991404	-0.038677156	-0.8443766	-0.019758575	-0.46072608	-0.60398585	-0.20587249	0.47719	-0.021559324	0.09313241	-0.40521565	-0.44938993	-0.24703224	0.1868799	-0.20735003	0.09878652	0.07978639	0.63797516	0.28676552	0.2910031	0.24183711	-0.16847563	0.13422169	-0.7764891	0.37523666	-0.0714516	-0.49975988	0.21713	-0.16798341	27
878	java.nio.DirectShortBufferS	-0.22791438	0.49199265	0.47720188	0.2567349	0.093920395	-0.5978856	-0.08628645	-0.5671587	-0.57571054	-0.08800855	0.5319549	0.054451358	0.0033421419	-0.31049198	-0.22453886	-0.23707193	-0.06269265	-0.1863261	0.23976494	-0.28727365	0.78555906	0.28950328	0.121377334	-0.048015505	-0.17805614	-0.0051742005	-0.9194959	0.57852477	-0.012482816	-0.4708909	0.03207502	0.026209794	27
879	java.nio.DirectShortBufferU	-0.3030425	0.31552428	0.17750467	0.53708273	-0.20460095	-0.8466284	-0.08208403	-0.5950766	-0.4931872	-0.2523453	0.45734712	-0.094977774	0.16903463	-0.28473467	-0.54858166	-0.3524555	-0.0037924838	-0.23029119	0.23973349	0.10664786	0.6547427	0.30342716	0.2463388	0.05341477	-0.18738785	0.1181644	-0.7380457	0.41904834	0.08665314	-0.49308312	0.16883405	-0.25610292	27
880	java.nio.DoubleBuffer	0.12897837	0.18866177	0.42560944	0.57903683	0.25763926	-1.3945236	-0.5120366	-0.19275337	-0.2793898	-0.23136203	0.04103618	-0.1087048	-0.14088781	-0.36940664	-1.1742648	-0.29946682	0.19437675	-0.31971958	-0.12697752	-0.09742647	0.48624384	0.22465912	0.15525739	0.20688073	-0.49265385	0.12773727	-1.146555	0.15862203	0.40072712	-0.44458175	-0.24524432	0.2186205	27
881	java.nio.FloatBuffer	-0.21526495	-0.094489865	0.22623509	0.2970196	0.05711482	-1.3263265	0.38747784	-0.42702445	-0.18137634	0.04780241	0.34630507	-0.49197087	-0.0069436976	-0.6493815	-0.5428024	-0.47591603	-0.21913876	-0.57810473	-0.11838071	0.10429693	0.9284911	0.15999968	0.0762517	0.38737333	-0.89747196	-0.07939328	-0.70964164	0.5468284	0.0333094	-0.12410999	0.5617299	0.4222545	27
882	java.nio.HeapByteBuffer	0.028969027	0.23453934	0.30579743	0.3242897	0.18135454	-1.1280509	-0.070713505	-0.43595582	-0.38270193	-0.07552985	0.44790068	0.085534416	0.20081238	-0.5540278	-0.6038532	-0.3843121	-0.10603202	-0.4353507	0.11292758	-0.13176438	0.9571462	0.31135386	-0.063418075	0.41577438	-0.35294613	0.14575112	-0.9592416	0.14118509	0.25351894	-0.22377093	0.07651452	0.18614213	27
883	java.nio.HeapByteBufferR	-0.10298764	0.12237306	0.2718282	0.21333767	0.08073264	-1.1211095	-0.18917243	-0.3882636	-0.2997528	-0.12683353	0.34207988	0.14961335	0.10226803	-0.5254035	-0.61047155	-0.4496834	-0.18781134	-0.37808567	-0.06655644	-0.12052761	1.0109807	0.40780094	0.04290069	0.35979193	-0.39416152	0.05870914	-1.0368974	0.18139403	0.10015049	-0.1620228	0.0126708085	0.17415056	27
884	java.nio.HeapCharBuffer	-0.3964999	-0.124869	-0.2272767	-0.10228717	-0.09645586	-0.6153139	-0.13727643	-0.119171664	-0.7904728	0.047558695	0.36031342	0.024685873	0.088216975	-0.3564199	-0.835065	0.1712293	-0.5328762	-0.2152899	0.11169729	0.013932058	1.0796359	0.6596308	0.0018401198	-0.13698319	-0.5185858	0.1660867	-0.4772123	0.5212285	-0.05572928	-0.32514325	-0.46016937	-0.102592774	27
885	java.nio.HeapCharBufferR	-0.40118226	-0.11856823	-0.15034465	-0.030648103	-0.19623901	-0.5991022	-0.2724185	-0.06799617	-0.7232798	0.09734521	0.46990165	-0.03995727	0.03368175	-0.3648145	-0.7438341	0.27273402	-0.44105536	-0.28331757	0.08947279	-0.10230162	1.0842979	0.6568513	0.0091998475	-0.15311283	-0.45716375	-0.045949467	-0.45743868	0.39972988	0.024281608	-0.33176136	-0.47430548	0.029403154	27
886	java.nio.HeapDoubleBuffer	-0.1779775	0.2741779	0.269706	0.53605115	0.24056879	-0.9065147	-0.28751737	-0.22030063	-0.42029938	-0.05865691	0.016583337	-0.18534736	-0.109483376	-0.18724866	-0.86858976	0.050293177	0.037976816	-0.124621555	0.038579196	0.2068289	0.46154612	0.17781441	0.23285846	0.20427507	-0.47050044	0.32591406	-0.7977066	0.16219962	0.18817288	-0.5709296	-0.22960079	-0.050185725	27
887	java.nio.HeapDoubleBufferR	-0.15069743	0.31435496	0.2968851	0.42422312	0.26674604	-0.8888652	-0.2843805	-0.22464795	-0.492081	-0.13044953	0.13171163	-0.16597293	-0.18487589	-0.21147515	-0.82418436	-0.043706745	0.009756679	-0.06872956	0.16329725	0.35450694	0.41883257	0.15328214	0.14547026	0.14834505	-0.35983148	0.2375017	-0.8022567	0.32808435	0.065286025	-0.6548457	-0.10668588	-0.037278708	27
888	java.nio.HeapFloatBuffer	-0.5014482	0.023840621	0.11360055	0.25357243	0.1903682	-0.8564952	0.12648606	-0.2572553	-0.38974196	0.12835747	0.30868265	-0.28152192	-0.0649332	-0.21362202	-0.49303892	-0.25596398	-0.11694442	-0.099600114	0.16609196	0.08466357	0.85756844	0.0422119	0.2647286	0.17729221	-0.6169026	0.08980851	-0.77265537	0.6132551	0.028564094	-0.18677722	0.4394563	0.064073935	27
889	java.nio.HeapFloatBufferR	-0.38500053	-0.11447328	0.17010972	0.073479	0.10583634	-0.8990253	0.13919096	-0.24700803	-0.4930935	0.11383858	0.36019856	-0.22852458	-0.1311375	-0.22262144	-0.65407884	-0.3248946	-0.13001916	-0.2362483	0.0059970156	0.09129102	0.6618504	0.09315861	0.3442981	0.10470697	-0.64815867	-0.05482741	-0.8113454	0.62661135	-0.11218337	-0.24145639	0.39346474	0.075732395	27
890	java.nio.HeapIntBuffer	-0.24325973	-0.16909558	0.4346744	0.24756387	0.44150466	-0.67548573	-0.18329689	-0.3847876	-0.4592977	-0.017925337	0.28033456	0.23375793	-0.10612826	-0.3684064	-0.59492856	-0.047438096	-0.25392422	0.10122471	0.047427613	0.008724725	0.91757363	0.21667258	-0.0785538	0.057904527	-0.5052022	0.13559003	-0.8193295	0.33698097	0.2467378	-0.5161331	0.3676431	-0.12900925	27
891	java.nio.HeapIntBufferR	-0.19249201	-0.0802843	0.62831676	0.1583339	0.29864714	-0.7818515	-0.22016637	-0.37020612	-0.62751424	0.09557013	0.2834399	0.31335267	-0.22274427	-0.2880174	-0.43958673	-0.04196901	-0.20695771	0.09883266	-0.07488471	-0.073841885	0.88496935	0.15627874	-0.0053713787	0.029824153	-0.46375126	0.15690209	-0.8125409	0.3453073	0.37697613	-0.3707282	0.23118016	-0.060230274	27
892	java.nio.HeapLongBuffer	-0.16593519	0.39286605	0.21126337	0.5771048	0.12915705	-0.9461809	-0.18607506	-0.22554107	-0.43022734	0.00743183	0.28357857	-0.10833912	-0.05873525	-0.39591196	-0.538397	-0.08157669	-0.07883333	0.11842106	0.06988374	-0.08698411	0.7443773	0.21681139	0.052648615	0.049342733	-0.32368514	0.5154226	-0.73235744	0.52174735	-0.06044704	-0.27791065	0.15084393	0.17665741	27
893	java.nio.HeapLongBufferR	-0.3171493	0.34200105	0.19289814	0.53475165	0.07008651	-1.041902	-0.30078173	-0.20554091	-0.27713555	-0.12856723	0.3045726	-0.116395734	-0.019043293	-0.5130957	-0.49289086	-0.101648286	-0.09601858	0.23948449	0.09761641	-0.14414795	0.8841092	0.1826373	0.076964475	-0.07062701	-0.4706024	0.6239646	-0.78378326	0.481321	-0.20064759	-0.16747229	0.11160781	0.16184367	27
894	java.nio.HeapShortBuffer	-0.0828183	0.40332994	0.30218735	0.4671463	-0.0038960497	-0.69962925	0.055036087	-0.41328707	-0.74947846	0.050766625	0.31145418	0.14532362	-0.11649589	-0.26464427	-0.3901085	-0.58573157	-0.08563306	-0.13296868	0.28621912	-0.093689024	0.8127858	0.23507811	0.20907924	0.15405187	-0.23067114	0.09413734	-0.6373813	0.66401047	-0.13102183	-0.5478024	-0.09064112	-0.16626239	27
895	java.nio.HeapShortBufferR	0.037130672	0.31931803	0.42884162	0.69330347	0.08145439	-0.75132865	0.15166135	-0.5912289	-0.6444007	-0.027393756	0.27053455	0.25929227	-0.12648831	-0.36019206	-0.39751464	-0.6095575	-0.02078907	-0.19462372	0.22351177	-0.06317157	0.8796535	0.16511734	0.11004962	0.13906585	-0.2914105	0.17446253	-0.6053352	0.4833083	-0.2277426	-0.49319535	-0.12291794	-0.058241006	27
896	java.nio.IntBuffer	0.07183276	-0.16855611	0.7434316	0.20763247	0.7010588	-1.1948192	-0.22609004	-0.51409066	-0.50518566	-0.031223828	0.16953263	0.36405796	-0.1826987	-0.62471634	-0.535559	-0.27102625	-0.3465532	-0.012159574	0.0005189573	-0.10350219	0.93414915	0.40443772	-0.4213533	0.23801143	-0.57420605	0.006036044	-1.0002366	0.30972797	0.24096932	-0.003542759	0.15752342	-0.0893998	27
897	java.nio.InvalidMarkException	-0.56484765	-0.005924521	0.23343207	0.2046028	-0.34060943	-0.25776064	0.16343805	0.28842363	0.06991797	0.29955688	-0.2053681	0.36383945	-0.013283791	-0.4819617	-0.06783947	-0.19740254	-0.33761466	0.32270896	-0.0076360777	-0.29597738	0.24494925	0.6581832	0.2589201	-0.46902317	-0.24214956	0.01336053	-0.38027105	-0.02984018	0.5053861	-0.01821742	0.17984518	0.19907996	27
898	java.nio.LongBuffer	0.01748647	0.4586515	0.29009786	0.56755584	0.15296842	-1.3259523	-0.34515464	-0.3108596	-0.18696634	0.09067573	0.33115914	-0.08282139	-0.036605638	-0.861459	-0.4793016	-0.480946	-0.23401628	-0.018527966	0.14162064	0.019426035	1.0049595	0.36416885	-0.15759091	0.1638111	-0.29846296	0.6647481	-0.6995783	0.38100845	-0.30858803	-0.039268274	0.115105055	0.5187303	27
899	java.nio.MappedByteBuffer	0.12884632	0.18206154	0.27001995	0.29370743	0.20292616	-1.1780719	-0.34535122	-0.2902668	0.019292574	-0.11596943	0.32039136	0.19506249	0.105773166	-0.60290116	-0.8968519	-0.5051514	-0.3999529	-0.5420545	0.102768846	0.14061011	1.1016265	0.36300465	-0.026772065	0.3932327	-0.51168144	-0.16378188	-1.1246231	0.06737368	0.032451916	-0.07965543	-0.06997932	0.20757943	27
900	java.nio.ReadOnlyBufferException	-0.48843023	-0.03648715	0.039749995	0.3334887	-0.40003312	-0.017145459	0.003000008	0.29541466	-0.16930911	0.1681541	-0.2679982	0.13917282	0.09801325	-0.497967	-0.33495602	-0.2831536	-0.23208603	0.45385987	-0.057165574	0.0746276	0.12381125	0.52494794	0.5167234	-0.44686514	-0.16030349	-0.16364522	-0.23660132	0.30251977	0.41132122	-0.17671703	0.19515476	0.26077944	27
901	java.nio.ShortBuffer	0.066636644	0.3701772	0.53410727	0.47409892	0.0040775025	-1.0021113	-0.004740512	-0.73204565	-0.6503349	-0.3318554	0.6712139	0.1543076	0.16544417	-0.62513316	-0.30204067	-0.7753331	0.05792063	-0.5248737	0.06909341	-0.1581263	0.82463205	0.18484117	0.13167755	0.14157662	-0.3103487	-0.15014218	-0.9917773	0.5548145	-0.033694677	-0.43695825	-0.21742868	-0.048231926	27
902	java.nio.StringCharBuffer	-0.38474917	-0.23388205	-0.13408923	0.032328766	-0.07763679	-0.58025724	-0.09485	0.023179833	-0.7118693	0.012297965	0.40625027	0.03249763	-0.005101187	-0.22017734	-0.9541969	0.24846767	-0.45140678	-0.19308999	0.124770924	0.15758298	1.0222104	0.5230462	-0.18951002	0.076173596	-0.4054142	0.008694933	-0.6156833	0.5432047	-0.18694298	-0.34012586	-0.46563572	-0.04204599	27
903	java.nio.channels.AlreadyConnectedException	-0.49798	-0.06498628	0.25992867	0.27691516	-0.17693502	-0.2554211	0.21651301	0.34430453	0.12328523	0.34102872	-0.1239179	0.43670148	0.094165005	-0.3549313	0.005293231	-0.207827	-0.14146811	0.3447535	0.12864955	-0.43213096	0.27686554	0.5992499	0.4872032	-0.5917439	-0.3364066	-0.0026301148	-0.3986581	-0.0032746883	0.5359027	0.0095723905	0.2842965	0.09309462	28
904	java.nio.channels.AsynchronousCloseException	-0.589329	0.067982554	0.00078485	0.29291043	-0.28897902	-0.09876533	0.35623312	0.03031329	-0.1490893	-0.23776701	0.014132758	0.23706403	-0.22825824	-0.39508274	-0.3085028	-0.19735298	-0.20286301	0.37906253	0.0012552908	0.03071042	-0.3767237	0.499298	0.6258363	-0.61718076	-0.28715318	-0.3384973	-0.5713197	0.24655229	0.28379896	-0.10772368	0.3474164	0.14205936	28
905	java.nio.channels.ByteChannel	1.2846674	-0.56648	-0.13997929	0.076434046	-0.30095986	-0.96163136	-0.25483117	-0.68074787	0.28099582	-0.3327538	0.12285664	0.5131502	0.28653774	-0.44013348	-0.8806339	-0.624498	-0.398699	-0.5810673	-0.029978119	0.820248	0.92449397	1.025394	0.39203668	-0.04944911	-0.30660242	-0.4390024	-1.4373313	-0.17913602	0.3161664	0.68383	-0.08506344	0.64599764	28
906	java.nio.channels.CancelledKeyException	-0.46026242	0.024652282	0.30709246	0.26493642	-0.29853436	-0.2829237	0.0975881	0.15284602	0.13080913	0.33052397	-0.011815993	0.3851144	-0.010331084	-0.4359848	-0.20219545	-0.2664175	-0.1604076	0.29007807	0.10347761	-0.24141157	0.07599039	0.5329894	0.49028155	-0.5763609	-0.10193655	-0.00086709944	-0.41070288	0.16386753	0.56318444	0.029716546	0.27512172	0.067966126	28
907	java.nio.channels.Channel	0.55973387	-0.43735236	-0.70565325	0.14090385	-1.1183956	-0.7387423	0.09196814	-0.045327	0.6417248	0.14646557	-0.158096	0.17300661	0.25565615	-0.14020023	-0.1551826	-0.37318167	-0.78003746	-0.8641825	-0.66960484	0.93034333	0.6026419	0.98249567	0.8570859	-0.41558117	-0.41196758	-0.45602965	-1.497353	-0.30641106	0.1408668	0.6542767	-0.28340587	0.34018052	28
908	java.nio.channels.Channels	0.32271758	-0.68177295	-0.517613	0.0050549386	-0.3536799	-0.32560852	0.17006323	-0.023520023	-0.1645567	0.10339846	0.11127685	0.65396816	0.54488236	-0.43304524	-0.13961625	-0.24061933	0.045344792	-0.9468626	-0.018243115	0.35846618	0.837229	0.83661485	0.25473142	-0.19807374	-0.10095079	-0.19499922	-0.812114	-0.3971833	0.0963103	0.22019859	-0.43685484	0.48781508	28
909	java.nio.channels.ClosedByInterruptException	-0.6357519	0.11142921	0.15838689	0.26785952	-0.23490529	-0.12563579	0.37206843	-0.018900553	-0.03877177	-0.15548892	0.010436571	0.19455653	-0.21262433	-0.3760625	-0.36763677	-0.2054713	-0.20839833	0.39234534	-0.013489883	-0.0063066506	-0.1972582	0.4486513	0.52433354	-0.5843769	-0.14133318	-0.28297278	-0.4144339	0.3063397	0.37308195	-0.07860744	0.30020994	0.2432421	28
910	java.nio.channels.ClosedChannelException	-0.42006245	-0.105041265	-0.14046197	0.20204255	-0.19122905	0.030206626	0.3145232	0.016766854	-0.21189475	-0.23187022	0.1340498	0.3342488	-0.22860758	-0.43329608	-0.42953625	-0.2643879	-0.31919688	0.3709768	-0.032463636	0.04053813	-0.36118993	0.3484343	0.7042039	-0.6185792	-0.39020768	-0.34884945	-0.56002706	0.31467584	0.504812	-0.11619056	0.16218235	0.10227975	28
911	java.nio.channels.ClosedSelectorException	-0.33032483	-0.037825834	0.19521642	0.21390851	-0.40264395	-0.36283693	0.33518574	0.13544932	0.29702017	0.21829346	-0.14956248	0.2218158	0.034026716	-0.5623508	-0.13144237	-0.26581305	-0.20778327	0.3658656	0.1131168	-0.31799978	0.23179278	0.43930376	0.3019534	-0.46082586	-0.15048327	-0.093192436	-0.40268335	0.033815503	0.6108792	0.11651541	0.36818042	0.20110478	28
912	java.nio.channels.ConnectionPendingException	-0.539896	-0.076335765	0.28300503	0.41295043	-0.166006	-0.27361766	0.16162017	0.28504783	0.13041607	0.24413735	-0.094252974	0.36180386	-0.0875477	-0.6289876	-0.1295852	-0.060095113	-0.20494334	0.27709067	0.09293211	-0.3649687	0.18426493	0.5046686	0.48592436	-0.45765024	-0.25625578	-0.059026096	-0.27916747	0.1356425	0.5185895	-0.08427174	0.27718627	0.07366716	28
913	java.nio.channels.DatagramChannel	0.7352169	0.13025567	-0.15310724	-0.04477058	-0.30169946	-0.63625526	0.008894374	-0.99194056	0.28152928	-0.03438321	-0.271735	0.14881834	0.103156306	-0.051288366	-0.65809417	-0.38056687	0.1674835	-0.101914816	-0.094716564	0.9389254	0.54592764	1.0272181	0.31565022	-0.23374438	-0.14249054	-0.0038200151	-1.0663784	0.071251735	0.3462399	0.7838429	-0.057306174	0.45655245	28
914	java.nio.channels.FileChannel	0.9921999	-0.559464	0.11629046	0.16440375	-0.17923653	-0.9872389	-0.42555776	0.1841774	0.41689232	-0.20003404	-0.08497651	0.36061937	0.242444	-0.51766515	-0.7072256	-0.8564499	-0.3340337	-0.36076346	-0.034704216	0.6126462	0.5910519	0.6010368	0.19920331	0.04926286	-0.5469062	-0.76823413	-1.167619	-0.2634871	0.03017371	0.30664495	0.025886504	0.497471	28
915	java.nio.channels.FileLock	0.76347893	-0.37490657	0.24514808	0.2801234	-0.18177205	-0.71529716	-0.103085876	0.23573636	0.067836	-0.015031773	-0.037108574	0.24383782	-0.14311565	-0.21419567	-0.4253147	-0.606033	-0.298523	-0.11739091	-0.02460222	0.44266993	0.11586441	0.44628567	0.21465404	-0.20203048	-0.25440776	-0.39161983	-0.4746872	0.07058431	-0.02680685	0.24197689	-0.038720313	0.32727048	28
916	java.nio.channels.FileLockInterruptionException	-0.36017194	0.0027706297	-0.14569393	0.2136652	-0.25238812	0.06291833	0.37006328	0.12283868	-0.13529587	0.023275975	0.109740324	0.26517725	0.17090389	-0.36164826	-0.3190496	-0.2588357	-0.36500773	0.14076018	-0.1534022	-0.113082685	0.16580251	0.27236986	0.60224855	-0.51472145	-0.42909658	-0.32936135	-0.50998175	0.111401215	0.709248	-0.16574025	0.14503188	0.049671404	28
