mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
371	Matjaž Jogan	0.7053701	-0.97951597	0.39988405	0.17729767	-0.17182615	-0.4770017	-0.66426283	0.7750008	-1.0464103	-0.6645333	0.35017276	-0.87978625	-0.4549401	0.06897433	-1.0744203	-0.31844172	-0.5185855	0.08353959	0.2134603	1.3181517	0.19459194	0.25818977	-0.11335576	-0.07734959	-0.895365	-0.030347118	-0.3417322	-0.6266445	0.21903881	-0.28413868	0.13027304	0.033329904	0
372	Aljaž Zrnec	-0.20167242	-1.0685899	-0.43075955	0.19725253	-0.2973162	-0.6390433	0.55638075	0.07560133	-0.42450255	-0.7318704	-0.06539312	-0.7236726	0.43975455	0.6969885	0.022507343	-0.16319634	0.18219297	0.15646298	-0.30091885	1.1628096	-0.26540396	0.14774169	-0.20104408	0.5142008	-0.67023605	-0.5287605	-0.63485223	-0.8090827	0.9105596	-0.36819318	-0.15949701	0.87704605	5
373	Franc Rotar	0.029000022	0.0018424019	-0.027723178	0.02589085	0.025505163	-0.006091647	0.019602641	6.856024e-05	0.022712126	0.0010464191	0.026530027	-0.011469416	-0.027379088	-0.0035752803	-0.0073753595	-0.0037101507	0.024136148	0.003276825	-0.024241664	-0.00351163	0.018284358	-0.009822965	0.016470112	-0.01890681	0.015953273	0.022321008	-0.019349739	0.0009923875	-0.027364478	0.02237305	-0.013352834	0.028076075	1
374	Aleksander Sadikov	0.6575622	-1.4606595	0.64504707	0.2676351	0.3625168	-0.5251871	-0.21427764	-0.09773432	-0.813089	-0.14465825	0.5505423	-0.75051296	0.36719126	0.23693204	-0.12939894	0.039460164	-0.09231637	-0.46658322	-0.49047962	1.1842484	0.7236172	0.84055865	0.17981753	0.077296175	0.34388727	0.14323948	-0.41356584	0.33237877	0.52313995	-0.12875809	-0.27257055	-0.7322072	7
375	Enis Avdičaušević	-0.023147179	-0.3710762	-0.623671	0.19361475	1.1080215	-0.30136734	-0.021604786	0.548001	-0.7864059	-0.36397406	1.4243383	-0.42781612	0.14345062	0.7829058	0.3019339	-0.59689033	-0.36087137	0.05759545	-0.100750364	0.0529323	-0.19100511	-0.30921844	0.27619544	-0.090974	-0.060259	-0.65737027	-0.37401545	-1.6132032	-0.5052611	-0.52791804	0.00097544224	-0.35639682	1
376	Damijan Rebernak	0.07559952	-0.78678703	-0.8319998	0.025057562	1.0604554	-0.026643205	0.49496323	0.7202061	-0.6435732	-0.2933925	1.5157954	-0.023977237	0.033071656	0.36151984	0.20961423	0.19742087	0.0451877	0.37231433	0.2544148	0.117182426	-0.18738505	0.27171165	-0.24499673	-0.18789463	-0.5005095	-0.6279855	0.10151322	-0.63671756	-0.33372188	-0.8283299	0.087143436	-0.75657296	1
377	Cveto Gregorc	0.47139046	0.16366579	-0.54514575	0.42595556	-0.14943568	-0.814184	0.19270523	1.2370621	-0.08999171	-0.33634746	1.1332605	-0.7488724	1.3610921	1.0564942	0.86328095	0.122238174	0.21458931	0.38126856	-0.2776233	1.4173038	-0.18472445	0.41700372	0.37646452	0.70427537	0.0121842	-0.16762888	-0.28524268	-0.9524491	0.63680744	-0.74640113	0.7801376	-0.20085528	5
378	Aleš Zalokar	0.026199654	-0.017724298	-0.030554354	0.0029136688	-0.008681357	-0.0015922785	-0.005844705	0.013255522	0.0036331788	0.018531062	0.016080312	-0.018208131	-0.006036423	0.027990095	-0.008066721	0.017831668	-0.016679153	-0.006592743	0.012805879	0.030406542	0.024144173	-0.006906584	-0.02794177	0.013173036	0.018903516	-0.02174969	-0.018636696	0.03065902	-0.014785938	0.02949398	-0.029299758	0.030555323	0
379	Matjaž Kovač	-0.019730203	-0.012512222	0.031243362	0.004184641	-0.013537258	-0.017768651	-0.019903466	0.0018772185	0.0046385676	-0.00034992397	0.0073165298	-0.011672467	0.024535306	-0.025498822	-0.016318373	0.0053272247	-0.01403638	0.028270356	-0.0075346455	0.02135878	-0.007121101	-0.023154348	0.0023539215	-0.012799092	-0.030146904	-0.0021137148	0.028404266	0.0076708347	-0.0010831654	-0.00030248612	0.026233815	0.010940567	3
380	Borut Gorenjak	0.953181	0.076276824	-0.2954472	0.12293763	1.4157348	-0.14981636	-0.5429972	0.8358971	-0.79931366	0.0804169	1.1541185	0.3845703	-0.19257402	1.2310374	0.8648406	-0.32844558	-0.3872215	0.06813678	0.28755513	0.11546828	0.42121133	0.09345982	0.086813085	-0.33302054	0.060985792	-1.1339972	-0.2560859	-1.1798149	0.70008725	-0.7670226	0.47806007	-0.34635568	3
381	Aleksander Pivk	-0.07535012	-0.74129075	-0.27638483	0.1345917	0.6732417	-0.24574345	-0.08113205	-0.24841975	0.22664888	-0.3853001	0.35303637	-0.55380833	0.12511273	0.06329794	0.44631657	-0.32361868	0.06901262	0.43335626	-0.50893545	0.7046943	-0.24197643	0.5218151	1.0346191	-0.24860892	0.22622381	-0.4238243	-0.36665553	0.28700063	1.1128016	-0.09770908	-0.12294628	0.5355683	7
382	Izidor Golob	-0.07479582	-0.35296997	-0.4864671	-0.40474316	0.53361225	-0.16846111	0.19863635	0.34139457	-0.3294567	0.06387542	1.1543239	-0.50926447	0.34071267	0.44035602	0.74875534	-0.01626782	0.6926784	0.71808183	-0.6422033	0.27025694	-0.42297497	0.21913302	-0.03870193	-0.18238175	0.11003418	-0.22634028	-0.048237246	-0.9161805	1.1569726	-1.018005	0.9903402	0.17543535	5
383	Mitja Dečman	-0.5591636	-0.9732817	-0.66899806	-0.5400435	0.5653486	-0.9075361	-0.9840897	0.66285145	-0.49417457	-0.5654847	-0.4447057	0.2263515	0.28541577	0.9901673	0.06240133	-0.010349516	0.43717065	0.4190256	-0.42292422	1.5708904	1.0530849	0.5808268	0.64979017	0.22172688	1.0266057	-0.50503516	-1.0759013	0.16410813	-0.18613821	-0.8985498	-0.52102625	-0.49302247	0
384	Matej Grom	-0.12865297	-0.59417194	-0.4334712	0.73504966	0.14738503	-0.9332613	0.73169184	0.88885266	-0.19846652	-0.6125059	0.039472204	-0.72760284	0.6091068	0.7922639	0.1694266	0.08538348	0.75218564	-0.16040255	-0.5119996	1.8861675	-0.37912747	0.67077243	0.09661624	0.48526698	-0.25621063	-0.025221586	-0.64838487	-0.81057584	1.1830138	-0.20825215	-0.20895112	0.121575005	5
385	Daniel Čeh-Ambruš	-0.008994147	0.025692277	0.02343604	-0.010465182	0.015501194	-0.015882961	-0.0032230169	0.013731249	-0.00331676	0.006483875	0.01917284	-0.0018417984	-0.008681744	0.015347935	0.009792373	-0.003529586	0.0022399724	-0.0042566806	-0.021771006	-0.018379934	0.019208297	0.0050649047	0.030302353	-0.0063480064	-0.014515996	-0.017770931	-0.030852064	0.0041317865	-0.010575831	-0.023451187	-0.025423177	0.005827643	5
386	Branko Kaučič	-0.31045315	-0.45650876	-0.7935893	0.2170846	0.60961205	-1.29309	-0.17922458	0.3534532	-0.816902	-0.357814	0.83737195	-0.42853552	-0.2905995	0.57840544	0.0545305	-0.97233087	-0.409802	-0.2715569	-0.22158891	-0.032528404	0.13049826	-0.8335302	0.04907953	-0.16623493	0.1092405	-0.5219817	-0.8891528	-0.9365186	-0.33192363	-0.36685723	-0.29673335	0.11208108	3
387	Samo Zorko	2.5056303e-05	0.0076639354	-0.02034016	0.011193305	-0.015343875	-0.01969248	0.03035856	0.026693963	-0.019965902	0.0060891733	-0.0052334443	-0.0139288455	0.014637321	0.025110826	-0.010294855	0.00859037	-0.019647233	0.028442867	0.0085942	-0.001232259	0.013294674	0.01258488	-0.010486364	-0.0036481693	-0.02196832	-0.012020573	-0.019497097	0.012625791	-0.0052844062	-0.015577212	-0.028172687	0.00040270388	3
388	Marjan Seljak	-0.471888	-1.7647657	0.72380537	-0.70735055	0.19213521	-1.0266728	0.40172213	1.7503518	-0.69562864	-0.060167525	1.6407512	-0.12175515	-0.6433246	2.1044421	-0.07527882	0.23699757	0.17294066	1.1850487	-0.25322396	2.3570442	-0.13499412	1.2276934	-1.6131216	-1.9623364	-0.3575862	-1.7732482	0.49297097	0.29110086	0.3846852	0.6462311	-0.011565189	-0.3824097	5
389	Boris Banjanin	-0.0016164556	-0.0030315518	0.016725361	-0.009950757	0.017652437	-0.0018412694	0.003928058	0.007597327	0.0006519109	0.020290583	0.02287262	0.005830258	0.01067616	0.015111461	0.019016594	-0.0062287673	-0.0014833659	0.00492841	-0.018389001	0.025641434	-0.0094050765	-0.0015204623	-0.00061142445	-0.021177493	0.024081618	0.016856827	0.016912736	0.004673332	0.0129889995	-0.012328193	0.009568527	-0.01863458	1
390	Matej Kupljen	0.43708953	-1.1474272	-0.66410804	-0.61649626	1.0689374	-1.083539	-0.12425992	0.94468623	-0.7784762	-0.23900875	1.3224123	-0.680299	0.2831864	0.95120627	-0.13106291	-0.1344975	0.09354617	0.2023845	-0.29057539	1.4643497	0.1980815	1.1828102	-0.14898503	-0.739105	-0.095720224	-0.845181	-1.2800223	-0.49176973	0.7036361	-0.88992673	0.27812445	-0.10772247	1
391	Davor Bračko	0.025950707	-0.029085442	0.0002868697	0.0086460635	0.017194659	-0.019173324	0.024097167	0.014083937	0.017056927	-0.005424522	-0.020804726	0.017780669	0.010768406	0.029233761	-0.0032650083	-0.007696368	0.01600241	-0.0055373013	0.023477137	0.024045497	0.015867837	0.01607003	-0.0061473325	0.029179506	-0.0048173293	-0.004240103	0.014958315	0.022677936	-0.01579655	0.02982565	0.007389806	0.0051430836	5
392	Jure Klemenčič	0.74831957	-0.36228567	0.88433546	-0.30680823	0.28669223	-0.9373769	-0.6548627	1.3340697	-1.8073812	-0.21012586	1.3340039	-0.020378651	-1.0647366	0.66544	0.7232934	0.3009651	0.7641303	-0.09238371	-0.7822937	1.5818335	0.33085236	1.3830389	-0.16567051	-1.3434753	0.40000013	-1.3397535	-0.22899745	0.5782086	0.20084679	-1.1072422	1.6178275	0.6167566	7
393	Branko Horvat	1.0576711	0.07205361	-0.34540907	-0.10584774	1.4415563	-0.016443301	-0.46404693	0.767861	-0.6466928	0.26956418	1.1158834	0.5107463	-0.1702309	1.3125916	0.7056383	-0.32456097	-0.4107565	0.0024975266	0.33100078	0.15146574	0.50598216	0.25290662	0.03959333	-0.37876314	0.13506989	-1.2384974	-0.15720756	-1.2896738	0.8155855	-0.94534665	0.5562095	-0.30229363	3
394	Matjaž Bevk	0.8535994	-1.2639827	0.31567356	0.12616633	0.508799	-0.6090178	-0.3727377	-0.2818061	-0.39248934	0.2056872	0.5438638	-1.1884644	0.1111788	-0.31829226	-0.20468563	-0.11931445	0.18336613	-0.05434969	-0.34383163	1.8032688	-0.037955347	0.43248782	0.31586993	0.3225524	0.3327899	-0.1163978	-0.4873076	-0.009617306	0.12041115	-0.3694537	-0.0054248334	-0.8987838	0
395	Boštjan Vesnicer	0.27007082	-0.12882487	0.433026	-0.8659707	0.7206129	-0.9364621	0.3064019	0.78736603	-0.54186445	0.11967178	0.35894227	-1.304035	0.04570776	-0.17026168	-0.5332938	0.8813008	-0.90275776	0.4635933	0.3617858	0.67512953	0.6763435	0.25658092	-0.44483447	-0.5709008	-0.057118528	-0.9178032	-1.041653	-0.140453	0.73418343	-0.07497187	0.011682636	0.93293995	7
396	Samo Ceferin	-0.01351919	-0.026095316	0.02054976	-0.008231975	-0.025229007	-0.021290056	-0.0074534193	-0.0022288263	-0.005932644	0.02565217	-0.029191203	0.009455115	0.023717955	0.028405413	-0.016857356	-0.024582595	-0.0060300156	0.0051247925	-0.0067731515	0.018937446	-0.016227692	0.0077670217	0.01344537	0.00034990907	0.029157616	-0.024887607	0.031199023	-0.010770582	-0.009452596	0.029159069	0.030730464	-0.0009599477	0
397	Sebastian Krivograd	-0.12262706	-0.5021134	-0.8486824	-0.47336483	0.091298915	-0.85811687	0.22651863	0.05236674	-0.2733066	-0.04081115	1.3775163	-0.39583877	0.024543846	0.48090696	-0.32709274	-1.1790684	0.09046316	-0.046294153	-0.4847454	0.1413072	0.551872	-0.532935	-0.672386	-0.7646566	-0.13872567	-0.011623315	-1.5043371	-0.12923482	-0.057729203	-0.8607429	-0.08425361	0.31471357	1
398	Bogdan Lipuš	0.32018372	-0.27729097	-1.1880981	-0.48007047	0.5493602	-0.24511197	0.69119525	0.6175003	-0.59639335	0.35386276	1.07202	-0.45391628	-0.24675216	0.6328026	-0.304569	-0.79312766	0.3896915	-0.08428726	-0.21214177	-0.34970233	0.30423173	-0.23487297	-0.39651236	-0.9078172	-0.025348676	-0.2801214	-1.3972024	-0.775491	-0.1836012	-0.8960983	0.049222462	0.064551294	1
399	Marko Knez	0.15176839	-0.8716405	0.82718104	-0.6648524	0.6495334	-0.5728031	-0.15131009	0.82190996	0.25502568	-0.3964202	0.8513372	-1.4015763	-0.5781153	-0.059746046	-0.4998866	0.6849326	-0.6591006	0.41084814	0.086391896	0.8612369	0.7708119	0.14975877	-0.026836166	-0.07019595	-0.4052115	-0.59222436	-0.30697903	0.019607998	0.7892284	-0.17508277	0.6302216	0.5425279	0
400	Aleš Mihelič	-0.019286806	-0.45182368	0.5058492	-0.93271494	0.7333214	-0.38380766	0.21897101	0.25848788	0.18094848	-0.20721817	0.6535265	-0.91843534	0.058112532	0.03086484	-0.22630142	0.9038183	-0.6970976	0.9937162	0.033470657	1.013019	0.7573547	-0.043371975	0.012217648	-0.027352745	0.09270278	-0.6041482	-0.49640718	-0.08208283	0.611839	-0.6706691	0.44051018	0.6763959	7
401	Aleš Merčun	0.10089814	-0.94844264	0.4929717	-0.6832968	0.6603963	-0.5763482	0.36244258	0.64431924	0.3123561	-0.08039729	0.8462418	-1.3131566	-0.21433519	-0.21372914	-0.45477703	0.7937636	-0.64497036	0.47772878	-0.034332618	0.85637695	0.9493846	0.2900765	0.15900818	-0.11970543	-0.08207683	-0.6095775	-0.6376104	0.11035287	0.85998434	-0.29631346	0.7187619	0.6591058	7
402	Maja Škrjanc	0.29188302	-0.48790425	0.016332623	-0.44336754	0.22009525	-0.51181436	-0.635661	0.24195915	0.047842883	0.23471728	0.33835134	-0.8964181	0.3942009	0.08746632	0.08300573	-0.5599124	-0.07445607	-0.022865655	0.078044236	0.3548799	0.4129072	0.4722143	0.7499311	0.3890126	-0.74160093	-1.1274668	-1.3776122	0.7762969	0.12170775	-0.13795851	-0.023547947	0.023958571	7
403	Peter Juvan	0.07981616	-0.85845476	0.2678192	0.36201623	0.8400486	-1.0453004	-0.08088592	-0.3888801	-0.63005126	0.34390423	-0.002549651	-0.32908767	-0.11763772	0.73740077	-0.40702957	-0.01408046	-0.4102481	-0.30096006	-0.66763747	0.6053584	0.10404035	1.3777553	0.31221494	-0.33586615	0.14362389	0.08433397	-0.4566163	0.24099621	0.29323527	-0.57995176	-0.2736182	0.123246856	7
404	Andrej Nussdorfer	-0.024729729	0.02055157	-0.026635177	0.023052372	0.015262291	0.015951514	-0.024531923	-0.0012256578	-0.013104841	-0.020982496	0.029024206	-0.01591131	0.0076894537	-0.0066918135	-0.009752452	0.0039850175	-0.010511808	0.028862506	-0.0016346574	-0.029460073	-0.0060270503	0.025534607	-0.020854846	-0.007824883	-0.029037237	5.067885e-05	-0.017927296	0.013109095	0.0011396557	-0.028546274	-0.017726056	-0.014658868	4
405	Karmen Voda	1.007909	0.073698886	-1.3808992	-0.30218694	-0.7533842	-0.31815466	-0.8497492	1.2447082	-0.26139292	0.19424124	0.541304	-0.17679326	0.24121375	0.18037117	0.28706396	-0.025282055	-0.47139493	0.17081937	-1.3149186	0.9120801	0.5592162	1.4411297	-1.2941977	-0.84172857	0.023538295	-1.893833	-1.223931	0.49188647	1.4117669	-0.71310633	-0.10093651	-0.37330085	0
406	Damjan Vavpotič	-0.17859884	-0.49397492	-0.115958855	0.46973413	0.11727301	-0.6782303	0.42837435	0.47791728	-0.11028843	-0.51300067	0.2356111	-0.6868593	0.631642	0.7077892	0.27571952	-0.56785256	0.35696566	0.0783642	-0.30110186	1.5129138	-0.29283017	0.5669801	0.020044804	0.7286038	-0.17808245	-0.26510313	-0.43932968	-0.82753044	1.1370735	-0.26892012	0.047739867	0.19872935	5
407	Iztok Lebar Bajec	1.614092	-0.2872298	-0.60322624	-1.2484671	0.92338324	-0.6334549	0.38285157	0.4439614	-1.1415514	0.77322173	0.688327	0.56633335	-0.72165024	0.59457636	0.17434613	0.84445775	1.1301732	-0.41611007	0.22272298	1.5641422	0.43496373	1.2068111	-0.67129016	-0.27019474	-0.47068113	-0.6661738	-1.1173658	0.14844821	1.1669989	-0.09613985	-0.15834323	0.11487752	1
408	Damjan Oseli	1.9970882	-0.37292603	-0.6879576	-1.3415786	0.8367456	-0.94226295	-0.11926388	0.6823314	-1.1623847	0.69080144	0.4563701	0.8527617	-0.8891712	0.8723161	0.3211898	0.58360857	0.9170908	-0.36392063	-0.05177015	1.5678859	0.07700553	1.3879954	-0.17483465	-0.40213475	-0.5405056	-0.41519746	-0.91438943	-0.20565316	1.2402868	0.18088338	-0.16915776	0.2293621	1
409	Alenka Rožanec	-0.1477974	-0.44534326	-0.35042238	0.55869377	0.22173019	-0.5286032	0.3837623	0.21548353	-0.0040912763	-0.6799348	-0.05645952	-0.36477745	0.36482507	0.81112623	0.14192298	-0.37550756	0.118458726	-0.040163983	-0.45881572	1.1274667	-0.6013788	0.7871922	0.31447363	0.30667135	-0.24434026	-0.19000529	-0.76892865	-0.749348	1.0821667	-0.003419941	0.11640536	-0.24309963	5
410	Branko Ikica	0.9508847	-0.6183141	-2.137035	-0.6805436	1.1580056	-2.0009582	-1.4688084	0.9398229	0.55941653	1.3265233	0.8070145	0.22205465	0.6115905	0.15955189	0.5710776	-0.53818727	1.0425576	1.7892994	-0.7075942	2.407416	1.8133965	0.70394045	-0.7160873	-0.15663531	-0.80701643	-0.4466602	-0.90737253	-0.49548116	0.44454277	-1.2223333	0.6985195	-0.24229941	1
411	Ervin Schaff	0.94257164	0.14088055	-0.29721057	0.14885888	1.5861601	-0.18943647	-0.5409904	0.7147657	-0.7406122	0.13292646	1.2373959	0.4854301	-0.2668048	1.3192307	0.6024891	-0.42777994	-0.39018914	0.024240602	0.15358604	-0.005330024	0.33842692	0.19724518	0.0022368203	-0.25285962	0.04766348	-1.0981789	-0.21698709	-1.343282	0.81580746	-0.83589584	0.40464407	-0.24469766	3
412	Jure Meglič	0.45039576	-0.83788395	-0.5808165	0.20198636	0.32820222	0.14401957	-0.46641988	-0.17483255	-0.20362316	-0.53508055	0.03292594	0.13408823	0.2282009	0.22977312	-0.2771395	-0.28527355	0.912829	0.5190944	0.16140255	1.6528585	0.11949066	1.0823225	0.59189624	-2.196028	0.7253114	-1.5312717	-0.6625685	0.015825156	1.2055022	-0.5617342	0.022206498	-0.04034036	5
413	Janez Pustatičnik	-0.0074817315	-0.0041800216	0.017226659	-0.025683962	-0.020814843	-0.016843759	0.0018358231	-0.027110435	-0.0013463944	-0.00046508014	0.012320869	-0.006645575	0.01695355	-0.010294244	0.0132569	0.021298721	-0.0029196963	-0.026521027	0.029815875	0.00012565404	-0.004968129	0.0002419725	-0.012854286	0.02228523	0.011834249	-0.012950286	0.029316247	-0.018025696	-0.00958591	0.010000244	0.027531013	-0.016441576	5
414	Tadej Glavič	-0.028408311	0.02590242	0.0027870014	0.028658293	-0.006904401	-0.026486248	-0.030877069	0.000832811	0.02502887	0.014785342	-0.014435448	-0.017857708	-0.022189833	0.023922242	0.025540732	-0.0191454	0.01408422	0.0015646815	0.0041141063	0.017643914	-0.013919279	0.0075484514	-0.023080952	0.0005416125	-0.0161011	0.008851692	-0.025407776	0.022249147	0.02342666	-0.0007622838	0.025838152	-0.028451167	1
415	Peter Černe	0.022900835	0.001480706	0.022633083	0.020254321	-0.024843745	0.020400874	0.013767704	0.008584566	-0.02348274	0.030634075	-0.0108054355	-0.006180331	0.011129372	-0.030479334	-0.028264582	0.023109585	0.011140056	0.015367098	-0.002872847	-0.004686743	-0.018531993	-0.0125069395	-0.0018247515	0.0037372112	0.0131582245	-0.03047841	0.019142255	-0.031122923	-0.002441734	0.014077827	0.0154053345	-0.0012152493	0
416	Damjan Hodžar	0.99173874	-0.0035647254	-1.4520794	-0.43517685	-0.7143797	-0.37463832	-0.94118196	1.112852	-0.30913648	0.08583716	0.32542446	-0.08262075	0.18966104	0.57991534	0.30940416	-0.040703926	-0.6288364	0.15337875	-1.293445	0.99548584	0.6891901	1.3569474	-1.1406581	-0.83700144	0.043470986	-1.8502741	-1.2881167	0.4232708	1.3906139	-0.5866749	0.033670157	-0.47190642	7
417	Darko Škerl	0.07129779	-0.8919824	0.52957046	-0.68306553	0.63839304	-0.44827464	0.49748138	0.5535365	0.16010164	-0.19403408	0.7884438	-1.2374502	-0.2766249	-0.10867725	-0.5813471	0.7253144	-0.7493396	0.3901226	0.039070256	0.9251332	0.7755563	0.117963016	-0.0010597055	-0.2555116	-0.31182632	-0.7651393	-0.6609812	-0.0068430947	0.6848908	-0.25660282	0.9414798	0.6410269	7
418	Janez Brank	0.07145926	-0.103042915	0.07920299	-0.7742451	0.6610372	-1.2972033	-0.32751274	-0.43644565	-0.52824426	0.10462922	0.43333122	-0.83143854	0.18421295	-0.36176038	-0.49623805	-0.5848598	0.1680294	0.28366613	-0.7401221	1.5731323	-0.031460635	0.16009071	-0.0826588	0.03850199	-0.13496368	-0.77113056	-0.8029764	0.6581824	-0.31184462	-0.76643336	-0.261047	-0.4713119	7
419	Bernard Ženko	0.10873134	-0.19996236	-0.7197778	-0.38751596	0.9314196	-1.1819609	-0.08277529	0.51037884	0.2290252	-0.3073991	0.0052355323	-0.9183575	0.057870887	0.5560544	-0.81251943	-0.16913016	-0.3978628	0.22901168	0.020274486	1.0614771	0.9071359	0.7421135	0.6559642	-0.2923787	0.59218067	-0.52354693	-0.8403875	-0.11475488	-0.5082262	-0.22353837	-0.8912791	-0.67074525	7
420	Urban Primožič	1.5505396	-0.6664258	-0.24257712	-0.9394295	1.0963863	-1.0711999	-0.321773	0.9717111	-0.3297526	-0.8150407	0.9957341	-1.1949728	-0.0433036	1.5010405	0.8286329	0.18248641	0.8843312	-0.7932297	-0.34450796	0.8131393	0.53949374	0.96152633	-1.9785459	-2.0649886	0.14198944	-0.72911716	-0.4877041	-0.45941532	0.85696614	0.79817384	-0.5870292	-1.2066077	7
421	Peter Korošec	0.34764066	-1.0342082	-0.41008714	-0.34521753	0.81069136	-0.43807206	-0.16975	0.74742997	-0.107732505	-0.11458517	0.3372549	-0.5283563	0.3265669	0.43697423	-0.9251528	-0.757085	0.31687093	0.7535207	-0.033222787	0.13402589	0.42153543	0.24403478	0.58837813	-0.3521467	0.47046137	-0.0386085	-0.8065593	0.18803649	-0.29979494	0.035513546	-0.6348734	0.22977024	1
422	Gregor Klajnšek	-0.1514322	-0.9217162	-0.5918229	-0.8602203	0.03871745	-0.72402525	0.36795226	0.20986675	-0.24427758	0.37925023	1.1320901	-0.15785922	-0.23954175	0.66191584	-0.2911373	-1.2022069	0.35263687	0.2683429	-0.411066	0.27768138	0.27379882	-0.46715194	-0.46337527	-0.9440206	-0.12784842	0.14451523	-1.381899	0.09095938	-0.010120244	-0.73530406	-0.06079029	0.12772222	1
423	Mirko Zadravec	-0.47489515	-0.67469454	-0.8615763	-0.8397837	0.07609542	-0.6220804	0.4218067	0.57193273	-0.09448667	0.1981913	1.055164	0.031776745	-0.26319206	1.000015	-0.50461537	-0.7054613	0.62508845	0.18556428	-0.40545037	0.29655918	0.20040074	-0.4641221	-0.3304511	-1.0090748	-0.12473868	-0.087505996	-1.6997715	-0.4683864	-0.24922882	-1.1232764	0.29099616	0.12029597	1
424	Tomislav Rozman	0.06267967	-0.037325673	-0.5009837	-0.3724594	0.28947997	-0.49467835	0.4381696	0.67745715	0.5555624	-0.6281695	0.9633798	-0.70535165	0.1409193	0.93485564	0.5512785	0.359848	-0.31031343	0.30438265	0.2851115	0.5926055	-0.08381241	0.13158838	-0.38094926	-0.03285961	0.19516845	-0.12769642	-0.53440547	-0.6801882	0.95743966	-0.6566036	1.1779344	-0.1594324	3
425	Tadej Kokalj	1.093783	-0.42168984	0.9970015	-0.17888485	0.122148335	-0.904146	-0.52719784	1.5718815	-1.627846	-0.28406325	1.2301285	-0.09001167	-0.99236363	0.5479428	0.6465071	0.31445536	0.80617	-0.010428538	-0.47564983	1.2615441	0.16332416	1.6930437	-0.11732552	-1.5883569	0.3700303	-1.3987333	-0.40612036	0.31338537	-0.07379734	-1.2728921	1.4757534	0.6660168	7
426	Borut Batagelj	0.57652014	-1.6227494	0.39737147	-0.44063118	0.88020265	-0.16647018	-0.058770224	0.6917272	-1.2176754	-0.22732948	-0.15969232	-1.6367164	-0.26617956	0.1829958	-0.47622222	-0.37449017	0.07421841	-0.14685401	-0.97986895	0.6337476	-0.12048093	0.16278164	-0.23975697	0.049882162	-0.21669026	-0.5211516	-0.35705844	-0.16754994	0.27341688	0.297001	-0.28094187	0.7644218	0
