SICRISid,FNAME,LNAME,FIELD,SUBFIELD,COBISSid,EvalPoints,TypeDesc,PubYear,Role
5952,Matija,Lokar,01,03,16065881,1,monograph,2011,mentor
5952,Matija,Lokar,01,03,16066649,1,monograph,2011,mentor
5952,Matija,Lokar,01,03,16066905,1,monograph,2011,mentor
5952,Matija,Lokar,01,03,16083289,20,article,2011,avtor
5952,Matija,Lokar,01,03,16087641,2,article,2011,avtor
5952,Matija,Lokar,01,03,16087897,2,article,2011,avtor
5952,Matija,Lokar,01,03,16103257,1,article,2011,avtor
5952,Matija,Lokar,01,03,16106329,0.33,article,2011,avtor
5952,Matija,Lokar,01,03,16109913,1,performedwork,2011,avtor
5952,Matija,Lokar,01,03,16186969,1,monograph,2011,mentor
5952,Matija,Lokar,01,03,16189529,1,monograph,2011,mentor
5952,Matija,Lokar,01,03,16234499,6.67,article,2019,avtor
5952,Matija,Lokar,01,03,16238595,10,article,2019,avtor
5952,Matija,Lokar,01,03,16330841,1,monograph,2012,mentor
5952,Matija,Lokar,01,03,16420953,1,monograph,2012,mentor
5952,Matija,Lokar,01,03,16557657,1,article,2012,avtor
5952,Matija,Lokar,01,03,16557913,10,article,2012,avtor
5952,Matija,Lokar,01,03,16573017,1,monograph,2012,mentor
5952,Matija,Lokar,01,03,16623961,2.5,article,2012,avtor
5952,Matija,Lokar,01,03,16687705,1,monograph,2013,mentor
5952,Matija,Lokar,01,03,16744678,7.5,article,2006,avtor
5952,Matija,Lokar,01,03,16826713,1,article,2013,avtor
5952,Matija,Lokar,01,03,16826969,1,article,2013,avtor
5952,Matija,Lokar,01,03,17077337,2,article,2014,avtor
5952,Matija,Lokar,01,03,17077593,2,article,2014,avtor
5952,Matija,Lokar,01,03,17077849,2,article,2014,avtor
5952,Matija,Lokar,01,03,17118809,1,monograph,2014,mentor
5952,Matija,Lokar,01,03,17139801,20,article,2014,avtor
5952,Matija,Lokar,01,03,17175897,1,article,2014,avtor
5952,Matija,Lokar,01,03,17189977,5,article,2014,avtor
5952,Matija,Lokar,01,03,17402201,1,monograph,2015,mentor
5952,Matija,Lokar,01,03,17461081,43.26,article,2015,avtor
5952,Matija,Lokar,01,03,17471577,5,article,2015,avtor
5952,Matija,Lokar,01,03,17472601,12.5,article,2015,avtor
5952,Matija,Lokar,01,03,17472857,2,article,2015,avtor
5952,Matija,Lokar,01,03,17473113,0.5,article,2015,avtor
5952,Matija,Lokar,01,03,17473369,0.5,article,2015,avtor
5952,Matija,Lokar,01,03,17474649,0.38,article,2014,avtor
5952,Matija,Lokar,01,03,17536089,12.5,article,2015,avtor
5952,Matija,Lokar,01,03,17536345,6.25,article,2015,avtor
5952,Matija,Lokar,01,03,17644889,5,monograph,2015,
5952,Matija,Lokar,01,03,17645145,0.5,article,2015,avtor
5952,Matija,Lokar,01,03,17645401,0,monograph,2015,
5952,Matija,Lokar,01,03,17645657,0,monograph,2016,
5952,Matija,Lokar,01,03,17646169,2,monograph,2016,avtor
5952,Matija,Lokar,01,03,17646425,2,monograph,2016,avtor
5952,Matija,Lokar,01,03,17676377,2.5,article,2016,avtor
5952,Matija,Lokar,01,03,17723481,0.67,article,2016,avtor
5952,Matija,Lokar,01,03,17739865,1,monograph,2016,mentor
5952,Matija,Lokar,01,03,17740121,1,monograph,2016,mentor
5952,Matija,Lokar,01,03,17761625,1,monograph,2016,mentor
5952,Matija,Lokar,01,03,17796185,20,article,2016,avtor
5952,Matija,Lokar,01,03,17829977,2.5,article,2016,avtor
5952,Matija,Lokar,01,03,17830233,1,article,2016,avtor
5952,Matija,Lokar,01,03,17830489,2.5,article,2016,avtor
5952,Matija,Lokar,01,03,18055513,15,article,2017,avtor
5952,Matija,Lokar,01,03,18062681,0,monograph,2017,
5952,Matija,Lokar,01,03,18350169,6.67,article,2018,avtor
5952,Matija,Lokar,01,03,18350425,10,article,2018,avtor
5952,Matija,Lokar,01,03,18809689,5,article,2019,avtor
5952,Matija,Lokar,01,03,22243843,12.5,article,2019,avtor
5952,Matija,Lokar,01,03,22668032,16.67,monograph,1986,avtor
5952,Matija,Lokar,01,03,22989569,25,monograph,1988,avtor
5952,Matija,Lokar,01,03,24181799,0.38,monograph,2010,
5952,Matija,Lokar,01,03,24696064,25,monograph,1991,avtor
5952,Matija,Lokar,01,03,25902081,50,monograph,1990,avtor
5952,Matija,Lokar,01,03,27630593,50,monograph,1990,avtor
5952,Matija,Lokar,01,03,33662976,1.31,monograph,1993,avtor
5952,Matija,Lokar,01,03,35064835,10,article,2020,avtor
5952,Matija,Lokar,01,03,35065347,10,article,2020,avtor
5952,Matija,Lokar,01,03,41153539,25,article,2020,avtor
5952,Matija,Lokar,01,03,43550208,50,monograph,1994,avtor
5952,Matija,Lokar,01,03,57059329,5,article,2006,avtor
5952,Matija,Lokar,01,03,57441283,2.5,article,2021,avtor
5952,Matija,Lokar,01,03,57787139,6.67,article,2020,avtor
5952,Matija,Lokar,01,03,57788163,4,article,2020,avtor
5952,Matija,Lokar,01,03,58218753,6.25,article,2006,avtor
5952,Matija,Lokar,01,03,62183424,5,article,1996,avtor
5952,Matija,Lokar,01,03,64211200,5,article,1992,avtor
5952,Matija,Lokar,01,03,66235649,6.25,article,2010,avtor
5952,Matija,Lokar,01,03,67009792,0,monograph,1997,avtor
5952,Matija,Lokar,01,03,73038080,2,monograph,1998,avtor
5952,Matija,Lokar,01,03,74687489,1.11,article,2013,avtor
5952,Matija,Lokar,01,03,74782208,5,article,1989,avtor
5952,Matija,Lokar,01,03,74971392,5,article,1989,avtor
5952,Matija,Lokar,01,03,77562624,0,monograph,1998,avtor
5952,Matija,Lokar,01,03,80087040,50,monograph,1998,avtor
5952,Matija,Lokar,01,03,97794816,50,monograph,1999,avtor
5952,Matija,Lokar,01,03,97974272,0,monograph,1999,avtor
5952,Matija,Lokar,01,03,105443328,50,monograph,2000,avtor
5952,Matija,Lokar,01,03,107112960,0,monograph,2000,avtor
5952,Matija,Lokar,01,03,109723904,0,monograph,2000,
5952,Matija,Lokar,01,03,111120640,0,monograph,2001,avtor
5952,Matija,Lokar,01,03,112982528,5,article,1989,avtor
5952,Matija,Lokar,01,03,223162368,2,monograph,2005,avtor
5952,Matija,Lokar,01,03,238592512,1.67,article,2007,avtor
5952,Matija,Lokar,01,03,249080576,25,monograph,2008,avtor
5952,Matija,Lokar,01,03,296343808,3,monograph,2018,avtor
5952,Matija,Lokar,01,03,1025907517,1,monograph,2014,mentor
5952,Matija,Lokar,01,03,1537634243,43.69,article,2017,avtor
5952,Matija,Lokar,01,03,1537921987,20,article,2018,avtor
5952,Matija,Lokar,01,03,1538472643,20,article,2019,avtor
5952,Matija,Lokar,01,03,1540116932,8.33,article,2017,avtor
19548,Blaž,Lorger,01,02,96588289,2,monograph,2019,avtor
755,Marko,Lovrečič Saražin,01,05,21162,29.38,article,1996,avtor
755,Marko,Lovrečič Saražin,01,05,148906,15.65,article,1999,avtor
755,Marko,Lovrečič Saražin,01,05,2505750,0.71,article,1996,avtor
755,Marko,Lovrečič Saražin,01,05,3660633,10,monograph,1991,avtor
755,Marko,Lovrečič Saražin,01,05,5867609,68.49,article,1993,avtor
755,Marko,Lovrečič Saražin,01,05,5868633,5,article,1993,avtor
755,Marko,Lovrečič Saražin,01,05,5869145,5,article,1991,avtor
755,Marko,Lovrečič Saražin,01,05,5919065,2,article,1995,avtor
755,Marko,Lovrečič Saražin,01,05,5955417,5,article,1995,avtor
755,Marko,Lovrečič Saražin,01,05,6679385,5,article,1985,avtor
755,Marko,Lovrečič Saražin,01,05,6971993,5,article,1992,avtor
755,Marko,Lovrečič Saražin,01,05,7183961,130.43,article,1997,avtor
755,Marko,Lovrečič Saražin,01,05,7557209,40,article,1997,avtor
755,Marko,Lovrečič Saražin,01,05,7978073,61.05,article,1998,avtor
755,Marko,Lovrečič Saražin,01,05,8364121,2,article,1991,avtor
755,Marko,Lovrečič Saražin,01,05,11223385,5,article,1997,avtor
755,Marko,Lovrečič Saražin,01,05,14181721,20.42,article,2007,avtor
755,Marko,Lovrečič Saražin,01,05,17087493,68.49,article,1994,avtor
755,Marko,Lovrečič Saražin,01,05,17087749,68.49,article,1993,avtor
755,Marko,Lovrečič Saražin,01,05,17093637,1.25,article,1993,avtor
755,Marko,Lovrečič Saražin,01,05,17117957,4.29,article,1994,avtor
755,Marko,Lovrečič Saražin,01,05,17240837,21.53,article,1996,avtor
755,Marko,Lovrečič Saražin,01,05,18036485,6,article,1997,avtor
755,Marko,Lovrečič Saražin,01,05,19047173,2.5,article,1995,avtor
755,Marko,Lovrečič Saražin,01,05,78935808,5,article,1996,umetnik
755,Marko,Lovrečič Saražin,01,05,122243328,12.5,monograph,2003,avtor
755,Marko,Lovrečič Saražin,01,05,512456322,0.5,monograph,1997,avtor
755,Marko,Lovrečič Saražin,01,05,1024192340,37.18,article,2010,avtor
50815,Žiga,Lukšič,01,00,17678681,2,monograph,2015,avtor
50815,Žiga,Lukšič,01,00,18122841,10,monograph,2017,avtor
50815,Žiga,Lukšič,01,00,30845479,10,article,2017,avtor
50815,Žiga,Lukšič,01,00,33102631,26.34,article,2019,avtor
50815,Žiga,Lukšič,01,00,43657475,20,monograph,2020,avtor
50815,Žiga,Lukšič,01,00,53281795,24.29,article,2020,avtor
35514,Tjaša,Lunder,01,02,16625497,0,article,2013,avtor
35514,Tjaša,Lunder,01,02,18435592,0.33,monograph,2011,avtor
35514,Tjaša,Lunder,01,02,19175176,2,monograph,2012,avtor
35514,Tjaša,Lunder,01,02,19724808,1,performedwork,2012,avtor
35514,Tjaša,Lunder,01,02,21904392,43.29,article,2016,avtor
35514,Tjaša,Lunder,01,02,22839560,27.19,article,2016,avtor
35514,Tjaša,Lunder,01,02,24392968,20,monograph,2019,avtor
1470,Bojan,Magajna,01,01,36185,1,monograph,1993,mentor
1470,Bojan,Magajna,01,01,42841,1,monograph,1993,mentor
1470,Bojan,Magajna,01,01,187721,0,monograph,1984,avtor
1470,Bojan,Magajna,01,01,753412,10,serial,,
1470,Bojan,Magajna,01,01,757252,10,serial,,
1470,Bojan,Magajna,01,01,1127944,50,monograph,1991,avtor
1470,Bojan,Magajna,01,01,2392393,5,article,1998,avtor
1470,Bojan,Magajna,01,01,2526297,1,monograph,1993,mentor
1470,Bojan,Magajna,01,01,2526809,1,monograph,1993,mentor
1470,Bojan,Magajna,01,01,2529113,1,monograph,1993,mentor
1470,Bojan,Magajna,01,01,2667865,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2668633,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2671449,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2729305,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2730329,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2730841,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2731097,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2732889,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2987353,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2987609,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2988377,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,2989657,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,3329881,1,monograph,1987,mentor
1470,Bojan,Magajna,01,01,3427673,2,monograph,1977,avtor
1470,Bojan,Magajna,01,01,3497561,1,monograph,1995,mentor
1470,Bojan,Magajna,01,01,3528281,1,monograph,1989,mentor
1470,Bojan,Magajna,01,01,3532377,1,monograph,1990,mentor
1470,Bojan,Magajna,01,01,3533145,1,monograph,1990,mentor
1470,Bojan,Magajna,01,01,3536217,1,monograph,1992,mentor
1470,Bojan,Magajna,01,01,3546457,1,monograph,1994,mentor
1470,Bojan,Magajna,01,01,3547225,1,monograph,1995,mentor
1470,Bojan,Magajna,01,01,3567961,1,monograph,1986,mentor
1470,Bojan,Magajna,01,01,3576665,1,monograph,1990,mentor
1470,Bojan,Magajna,01,01,3577177,1,monograph,1990,mentor
1470,Bojan,Magajna,01,01,3577689,1,monograph,1990,mentor
1470,Bojan,Magajna,01,01,3578457,1,monograph,1989,mentor
1470,Bojan,Magajna,01,01,3578713,1,monograph,1989,mentor
1470,Bojan,Magajna,01,01,3578969,1,monograph,1989,mentor
1470,Bojan,Magajna,01,01,3582809,1,monograph,1992,mentor
1470,Bojan,Magajna,01,01,3583833,1,monograph,1992,mentor
1470,Bojan,Magajna,01,01,3584601,1,monograph,1992,mentor
1470,Bojan,Magajna,01,01,3641433,1,monograph,1995,mentor
1470,Bojan,Magajna,01,01,3676928,0,monograph,1987,avtor
1470,Bojan,Magajna,01,01,3871321,1,monograph,1995,mentor
1470,Bojan,Magajna,01,01,3872601,1,monograph,1995,mentor
1470,Bojan,Magajna,01,01,4107097,1,monograph,1996,mentor
1470,Bojan,Magajna,01,01,4773721,5,article,1983,avtor
1470,Bojan,Magajna,01,01,4835929,5,article,1991,avtor
1470,Bojan,Magajna,01,01,4836185,5,article,1991,avtor
1470,Bojan,Magajna,01,01,5323353,0.29,monograph,1980,avtor
1470,Bojan,Magajna,01,01,5821273,5,article,1993,avtor
1470,Bojan,Magajna,01,01,5858137,5,article,1993,avtor
1470,Bojan,Magajna,01,01,5892697,2,article,1994,avtor
1470,Bojan,Magajna,01,01,6266885,20,monograph,1985,avtor
1470,Bojan,Magajna,01,01,6492505,1,monograph,1996,mentor
1470,Bojan,Magajna,01,01,6566233,112.65,article,1996,avtor
1470,Bojan,Magajna,01,01,7003993,30,article,1996,avtor
1470,Bojan,Magajna,01,01,7136601,5,article,1979,avtor
1470,Bojan,Magajna,01,01,7146073,5,article,1980,avtor
1470,Bojan,Magajna,01,01,7163993,135.6,article,1997,avtor
1470,Bojan,Magajna,01,01,7195225,5,article,1985,avtor
1470,Bojan,Magajna,01,01,7202649,5,article,1986,avtor
1470,Bojan,Magajna,01,01,7216729,5,article,1988,avtor
1470,Bojan,Magajna,01,01,7221849,5,article,1989,avtor
1470,Bojan,Magajna,01,01,7222617,5,article,1989,avtor
1470,Bojan,Magajna,01,01,7237977,5,article,1990,avtor
1470,Bojan,Magajna,01,01,7252057,5,article,1992,avtor
1470,Bojan,Magajna,01,01,7288409,30,article,1997,avtor
1470,Bojan,Magajna,01,01,7289433,69.46,article,1997,avtor
1470,Bojan,Magajna,01,01,7351641,5,article,1985,avtor
1470,Bojan,Magajna,01,01,7360857,5,article,1985,avtor
1470,Bojan,Magajna,01,01,7364185,5,article,1985,avtor
1470,Bojan,Magajna,01,01,7387225,53.96,article,1997,avtor
1470,Bojan,Magajna,01,01,7606873,1,monograph,1982,avtor
1470,Bojan,Magajna,01,01,7728642,5,article,1988,avtor
1470,Bojan,Magajna,01,01,7898457,1,monograph,1983,avtor
1470,Bojan,Magajna,01,01,7904089,0.67,monograph,1984,avtor
1470,Bojan,Magajna,01,01,7922521,0.67,monograph,1985,avtor
1470,Bojan,Magajna,01,01,7959385,1,monograph,1997,mentor
1470,Bojan,Magajna,01,01,8005465,1,monograph,1988,avtor
1470,Bojan,Magajna,01,01,8006489,0.67,monograph,1989,avtor
1470,Bojan,Magajna,01,01,8007001,0.67,monograph,1990,avtor
1470,Bojan,Magajna,01,01,8007257,1,monograph,1991,avtor
1470,Bojan,Magajna,01,01,8085505,25,monograph,1983,avtor
1470,Bojan,Magajna,01,01,8090201,10,monograph,1980,avtor
1470,Bojan,Magajna,01,01,8091481,73.96,article,1985,avtor
1470,Bojan,Magajna,01,01,8092505,5,article,1985,avtor
1470,Bojan,Magajna,01,01,8094553,5,article,1986,avtor
1470,Bojan,Magajna,01,01,8094809,66.23,article,1987,avtor
1470,Bojan,Magajna,01,01,8095065,68.3,article,1987,avtor
1470,Bojan,Magajna,01,01,8095321,5,article,1987,avtor
1470,Bojan,Magajna,01,01,8095577,30,article,1989,avtor
1470,Bojan,Magajna,01,01,8095833,100,article,1991,avtor
1470,Bojan,Magajna,01,01,8097625,5,article,1992,avtor
1470,Bojan,Magajna,01,01,8098137,68.3,article,1993,avtor
1470,Bojan,Magajna,01,01,8098393,67.55,article,1993,avtor
1470,Bojan,Magajna,01,01,8098649,102.85,article,1993,avtor
1470,Bojan,Magajna,01,01,8098905,140.32,article,1995,avtor
1470,Bojan,Magajna,01,01,8101721,0.67,monograph,1986,avtor
1470,Bojan,Magajna,01,01,8258649,136.1,article,1998,avtor
1470,Bojan,Magajna,01,01,8442969,1,monograph,1998,mentor
1470,Bojan,Magajna,01,01,8443225,3,monograph,1997,mentor
1470,Bojan,Magajna,01,01,8464217,5,article,1998,avtor
1470,Bojan,Magajna,01,01,8480601,1,monograph,1998,mentor
1470,Bojan,Magajna,01,01,8567641,60,article,1999,avtor
1470,Bojan,Magajna,01,01,8621145,0.67,monograph,1987,avtor
1470,Bojan,Magajna,01,01,8629593,1,monograph,1998,mentor
1470,Bojan,Magajna,01,01,8649305,89.22,article,1998,avtor
1470,Bojan,Magajna,01,01,9351513,30,article,1999,avtor
1470,Bojan,Magajna,01,01,9708121,57.83,article,2000,avtor
1470,Bojan,Magajna,01,01,10086745,87.42,article,2000,avtor
1470,Bojan,Magajna,01,01,10616409,5,article,2001,avtor
1470,Bojan,Magajna,01,01,10616665,5,article,2000,avtor
1470,Bojan,Magajna,01,01,10651737,5,article,1999,avtor
1470,Bojan,Magajna,01,01,10662233,75.08,article,2001,avtor
1470,Bojan,Magajna,01,01,10662489,67.12,article,2001,avtor
1470,Bojan,Magajna,01,01,10842368,0.4,monograph,1983,avtor
1470,Bojan,Magajna,01,01,10870361,1,monograph,2001,mentor
1470,Bojan,Magajna,01,01,11223641,5,article,1992,avtor
1470,Bojan,Magajna,01,01,11225689,5,article,2000,avtor
1470,Bojan,Magajna,01,01,11225945,5,article,1999,avtor
1470,Bojan,Magajna,01,01,11754585,1,monograph,2002,mentor
1470,Bojan,Magajna,01,01,12263001,5,article,2001,avtor
1470,Bojan,Magajna,01,01,12264025,5,article,2001,avtor
1470,Bojan,Magajna,01,01,12265305,5,article,2001,avtor
1470,Bojan,Magajna,01,01,12266073,5,article,2002,avtor
1470,Bojan,Magajna,01,01,12266329,5,article,2002,avtor
1470,Bojan,Magajna,01,01,12266585,5,article,2002,avtor
1470,Bojan,Magajna,01,01,12266841,5,article,2002,avtor
1470,Bojan,Magajna,01,01,12278105,79.19,article,2003,avtor
1470,Bojan,Magajna,01,01,12293721,5,article,2002,avtor
1470,Bojan,Magajna,01,01,12350041,29,article,2003,avtor
1470,Bojan,Magajna,01,01,12589401,3,monograph,2003,mentor
1470,Bojan,Magajna,01,01,12631552,0.67,monograph,1978,avtor
1470,Bojan,Magajna,01,01,12632832,0.25,monograph,1979,avtor
1470,Bojan,Magajna,01,01,12827737,1,performedwork,2003,avtor
1470,Bojan,Magajna,01,01,12853081,5,article,2003,avtor
1470,Bojan,Magajna,01,01,12863065,24.14,article,2004,avtor
1470,Bojan,Magajna,01,01,13138265,89.76,article,2004,avtor
1470,Bojan,Magajna,01,01,13270105,3,monograph,2004,mentor
1470,Bojan,Magajna,01,01,13366105,105.53,article,2005,avtor
1470,Bojan,Magajna,01,01,13633113,52.76,article,2005,avtor
1470,Bojan,Magajna,01,01,13741657,52.76,article,2005,avtor
1470,Bojan,Magajna,01,01,13920089,60.43,article,2005,avtor
1470,Bojan,Magajna,01,01,13964889,0.67,article,2003,avtor
1470,Bojan,Magajna,01,01,14009689,5,article,2004,avtor
1470,Bojan,Magajna,01,01,14009945,5,article,2005,avtor
1470,Bojan,Magajna,01,01,14010201,5,article,2005,avtor
1470,Bojan,Magajna,01,01,14164057,1,monograph,1990,mentor
1470,Bojan,Magajna,01,01,14272089,320,serial,,
1470,Bojan,Magajna,01,01,14448729,59.29,article,2007,avtor
1470,Bojan,Magajna,01,01,14555225,5,article,2006,avtor
1470,Bojan,Magajna,01,01,14559321,5,article,2007,avtor
1470,Bojan,Magajna,01,01,14559577,5,article,2007,avtor
1470,Bojan,Magajna,01,01,14559833,5,article,2007,avtor
1470,Bojan,Magajna,01,01,14680665,119.28,article,2008,avtor
1470,Bojan,Magajna,01,01,15081561,125.11,article,2009,avtor
1470,Bojan,Magajna,01,01,15178585,80.47,article,2009,avtor
1470,Bojan,Magajna,01,01,15352921,88.99,article,2009,avtor
1470,Bojan,Magajna,01,01,15377753,5,article,2008,avtor
1470,Bojan,Magajna,01,01,15401561,5,article,2008,avtor
1470,Bojan,Magajna,01,01,15401817,5,article,2009,avtor
1470,Bojan,Magajna,01,01,15402073,5,article,2009,avtor
1470,Bojan,Magajna,01,01,15664985,5,monograph,2010,mentor
1470,Bojan,Magajna,01,01,15722841,1,performedwork,2009,avtor
1470,Bojan,Magajna,01,01,15861849,25,article,2011,avtor
1470,Bojan,Magajna,01,01,15862617,38.89,article,2011,avtor
1470,Bojan,Magajna,01,01,16120665,5,article,2010,avtor
1470,Bojan,Magajna,01,01,16120921,5,article,2011,avtor
1470,Bojan,Magajna,01,01,16227673,123.68,article,2012,avtor
1470,Bojan,Magajna,01,01,16339289,31.26,article,2012,avtor
1470,Bojan,Magajna,01,01,16504409,5,article,2011,avtor
1470,Bojan,Magajna,01,01,16603481,84.84,article,2013,avtor
1470,Bojan,Magajna,01,01,16744281,92.53,article,2013,avtor
1470,Bojan,Magajna,01,01,17015897,5,article,2013,avtor
1470,Bojan,Magajna,01,01,17016153,5,article,2013,avtor
1470,Bojan,Magajna,01,01,17016409,5,article,2013,avtor
1470,Bojan,Magajna,01,01,17016665,5,article,2014,avtor
1470,Bojan,Magajna,01,01,17461337,56.5,article,2015,avtor
1470,Bojan,Magajna,01,01,17461593,113.84,article,2016,avtor
1470,Bojan,Magajna,01,01,17529689,5,article,2014,avtor
1470,Bojan,Magajna,01,01,17529945,5,article,2014,avtor
1470,Bojan,Magajna,01,01,17530201,5,article,2014,avtor
1470,Bojan,Magajna,01,01,17530457,5,article,2015,avtor
1470,Bojan,Magajna,01,01,17530713,5,article,2015,avtor
1470,Bojan,Magajna,01,01,17530969,5,article,2015,avtor
1470,Bojan,Magajna,01,01,17824601,92.31,article,2016,avtor
1470,Bojan,Magajna,01,01,17869913,5,article,2016,avtor
1470,Bojan,Magajna,01,01,17870169,5,article,2016,avtor
1470,Bojan,Magajna,01,01,17870681,5,article,2016,avtor
1470,Bojan,Magajna,01,01,17870937,5,article,2016,avtor
1470,Bojan,Magajna,01,01,18074969,3,monograph,2017,mentor
1470,Bojan,Magajna,01,01,18286169,5,article,2018,avtor
1470,Bojan,Magajna,01,01,18286425,5,article,2017,avtor
1470,Bojan,Magajna,01,01,18286937,5,article,2017,avtor
1470,Bojan,Magajna,01,01,18287193,5,article,2017,avtor
1470,Bojan,Magajna,01,01,18326873,66.18,article,2018,avtor
1470,Bojan,Magajna,01,01,18419289,1,monograph,2018,mentor
1470,Bojan,Magajna,01,01,18488409,76.75,article,2018,avtor
1470,Bojan,Magajna,01,01,18534745,5,article,2018,avtor
1470,Bojan,Magajna,01,01,18739801,1,monograph,2019,mentor
1470,Bojan,Magajna,01,01,18917977,5,article,2019,avtor
1470,Bojan,Magajna,01,01,18918233,5,article,2019,avtor
1470,Bojan,Magajna,01,01,18922841,88.75,article,2019,avtor
1470,Bojan,Magajna,01,01,19932416,5,monograph,1980,
1470,Bojan,Magajna,01,01,22264320,8.33,monograph,1990,avtor
1470,Bojan,Magajna,01,01,32710912,8.33,monograph,1992,avtor
1470,Bojan,Magajna,01,01,37108992,2.59,monograph,1993,
1470,Bojan,Magajna,01,01,58830339,1,monograph,2020,mentor
1470,Bojan,Magajna,01,01,63691776,5,article,1990,avtor
1470,Bojan,Magajna,01,01,64491008,25,monograph,1997,avtor
1470,Bojan,Magajna,01,01,66687491,5,article,2020,avtor
1470,Bojan,Magajna,01,01,66690307,5,article,2020,avtor
1470,Bojan,Magajna,01,01,66692867,5,article,2021,avtor
1470,Bojan,Magajna,01,01,73986819,1,monograph,2021,mentor
1470,Bojan,Magajna,01,01,76213763,82.94,article,2021,avtor
1470,Bojan,Magajna,01,01,76214531,108.3,article,2021,avtor
1470,Bojan,Magajna,01,01,89540611,5,article,2021,avtor
1470,Bojan,Magajna,01,01,89541635,5,article,2021,avtor
1470,Bojan,Magajna,01,01,109498624,0,monograph,2000,avtor
1470,Bojan,Magajna,01,01,223196160,0,monograph,2005,avtor
1470,Bojan,Magajna,01,01,256196096,0,monograph,2011,avtor
1470,Bojan,Magajna,01,01,256718336,50,monograph,2011,avtor
1470,Bojan,Magajna,01,01,258151680,50,monograph,2011,avtor
1470,Bojan,Magajna,01,01,294824192,50,monograph,2018,avtor
26532,Irena,Majcen,01,00,1315452,2.5,article,2009,avtor
26532,Irena,Majcen,01,00,13631321,2,monograph,2005,avtor
26532,Irena,Majcen,01,00,14429785,95.74,article,2007,avtor
26532,Irena,Majcen,01,00,15118681,80.93,article,2009,avtor
26532,Irena,Majcen,01,00,15553369,20,monograph,2010,avtor
26532,Irena,Majcen,01,00,255242240,2,monograph,2011,avtor
5485,Jože,Malešič,01,00,643145,1,monograph,1993,mentor
